,praesepe_oid,col1,solution_id,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,source_id,Source,Cluster,RA_ICRS,DE_ICRS,Gmag,plx,e_plx,_RA.icrs,_DE.icrs,id_x,Name,EPIC,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,Kpmag,PrCat,PCat,All,2M,Simbad,_RA,_DE,period,id_y,jmag,e_jmag,hmag,e_hmag,kmag,e_kmag
16,73,72,1635721458409799680,Gaia DR2 664324684984105728,500030612,2015.5,129.7082020497148,0.06214371966699678,20.0675899118778,0.0365844367696319,5.4323500570630285,0.0719220494482442,75.53108,-34.9576116181873,0.12072444112016105,-13.797852411428249,0.07007375120410145,-0.51075387,-0.6305394,-0.7283636,0.48860829999999994,0.33012077,0.42206442,-0.5908821999999999,0.75227916,-0.47093156,-0.5552739000000001,168,168,167,1,2.8535156,218.16887000000003,0.0,0.0,31,True,295.80936,1.6176759663654,0.010905439867572392,-0.035377078,19,10,0.08254136,0,26,True,222,1028842.7631683936,291.5417827004703,3528.972,10.657494,24,566047.5806336604,413.1978706635545,1369.9189999999999,10.969255,23,663518.3451625736,388.0782724691193,1709.7539,10.207288,1.195096,0,0.76196766,0.31176186,0.4502058,28.339629026813387,6.61572169046789,6,6000.0,4.5,0.0,NOT_AVAILABLE,205.3234268315033,32.27672645571228,126.89253007806367,1.568938261443931,100001.0,5899.75,5560.1733,6017.6,0.0753,0.0173,0.174,0.0352,0.0093,0.0874,200111.0,1.119394,1.0759784,1.2602988000000002,1.3677133,1.3447617,1.3906649,http://geadata.esac.esa.int/data-server/datalink/links?ID=664324684984105728,,664324684984105728,664324684984105728,Praesepe,129.7082,20.06759,10.657,5.2379999999999995,0.068,129.7082,20.06759,110.0,KW127  ,211988454,1.15,10.64,9.37, 8.44, 0.2566,1,N, 0.00720,22.1036, 0.1818,1,Y,Y,M,conf, 0.00255, 0.06089,2,10.64,1,1,All,2M,Simbad,129.70837,20.067622,8.44,211988454,9.6960001,0.025,9.434,0.021,9.3669996,0.017999999
17,77,76,1635721458409799680,Gaia DR2 664302424170984576,56472688,2015.5,129.29770632807893,0.047698437861116334,19.803626586667228,0.030486497834421526,5.303341582507658,0.05451235717208351,97.286964,-35.892599593467814,0.0924491796689875,-12.263127217219456,0.06573251211146047,-0.36278385,-0.48374912,-0.519213,0.18099417,0.15664776,0.23186998,-0.40505087,0.5159928,-0.10217760000000001,-0.47559700000000005,185,185,180,5,4.8720235999999995,281.97015,0.0,0.0,31,True,411.83044,1.5822236824263398,0.010391327449809612,-0.07350426,22,10,0.06339919599999999,0,32,False,249,660931.7458525513,371.0098981674701,1781.4397,11.137974,29,346509.4084352902,568.3146477635836,609.71405,11.502101,29,446159.7153745649,388.546225066014,1148.2797,10.638194,1.1993207000000001,0,0.86390686,0.36412716,0.49977970000000005,35.86381171879876,0.6709056980664823,6,5750.0,4.5,0.0,NOT_AVAILABLE,205.45855404262016,31.823432307022948,126.58591886144129,1.215896725420691,100001.0,5601.0,5474.87,5699.0,0.071,0.017,0.2654,0.046,0.0079,0.1571,200111.0,1.0296644,0.9945565999999999,1.0776535,0.94004434,0.9270383,0.9530504000000001,http://geadata.esac.esa.int/data-server/datalink/links?ID=664302424170984576,,664302424170984576,664302424170984576,Praesepe,129.29771000000002,19.80363,11.138,5.355,0.065,129.29771000000002,19.80363,115.0,KW 23  ,211971690,1.05,11.11,9.69, 8.26, 0.6331,0,Y, 0.00868,       ,       , ,N,Y,N,    , 0.00733, 0.31229,D,11.14,2,1,All,2M,Simbad,129.297851,19.803687,8.26,211971690,10.075,0.021,9.7799997,0.025,9.6859999,0.02
18,79,78,1635721458409799680,Gaia DR2 664444914005442304,306675106,2015.5,129.7921762806622,0.026142265446603925,20.40832422644786,0.018563018724662837,5.498522590347513,0.0392539689155185,140.07558,-36.81047291496411,0.05640168909833111,-13.883327097876293,0.032236476800394216,-0.22476,-0.049436934,-0.18880689,0.12458662,-0.295854,-0.11719792,-0.17154038,0.6640279,-0.2554805,-0.31310853,193,0,192,1,-1.3950416,160.69447,0.0,0.0,31,True,73.52865,1.4385576436928509,0.006047082887198608,0.025606979,22,11,0.062472753,0,29,False,256,58737.35442573253,22.367832842202688,2625.9744,13.766079999999999,27,20315.857524310282,46.86536981663164,433.49402000000003,14.5818,28,55999.061555088476,85.72928872781188,653.20807,12.891468,1.2992569999999999,0,1.6903324,0.81572056,0.87461185,,,0,,,,NOT_AVAILABLE,204.97615165329287,32.46719968325465,126.88201346225884,1.918505444396816,100001.0,4270.5977,4151.8623,4460.4,0.489,0.3597,0.8035,0.23800000000000002,0.1354,0.364,200111.0,0.60402536,0.55371326,0.63906735,0.109335124,0.107548095,0.11112215,http://geadata.esac.esa.int/data-server/datalink/links?ID=664444914005442304,,664444914005442304,664444914005442304,Praesepe,129.79218,20.40832,13.765999999999998,5.502000000000001,0.004,129.79218,20.40832,117.0,JS273  ,212009294,0.63,13.77,11.0,13.98, 0.5141,0,Y, 0.00862,       ,       , ,N,Y,N,    , 0.02146, 0.68607,2,13.73,1,2,All,2M,Simbad,129.792343,20.408392000000003,13.98,212009294,11.780999999999999,0.022000000000000002,11.171,0.021,10.999,0.017999999
19,83,82,1635721458409799680,Gaia DR2 664497209527231872,181072172,2015.5,129.69194458283602,0.03926795177606147,20.57671625455086,0.026209870670283332,5.308317594683201,0.052339942361631316,101.42000999999999,-35.63697871163464,0.08163516700056159,-13.509838002464097,0.04739242544414225,-0.15666412,-0.13159753,-0.2877854,0.08167630000000001,-0.18378252,-0.059137497000000004,-0.27395132,0.6005613000000001,-0.1861085,-0.28590515,187,187,185,2,2.3107729999999997,226.72152999999997,0.0,0.0,31,True,341.53244,1.5562401184836532,0.008908135659992116,0.04414198,21,11,0.052787222,0,28,False,248,254409.1156251829,99.3029895818063,2561.9482,12.174534,27,119774.2949565067,159.2950103250564,751.90234,12.655479,28,191165.30575322386,171.2534342814366,1116.2714,11.558397,1.2222030000000002,0,1.0970821000000002,0.48094560000000003,0.61613655,36.041596535828255,1.4978403924827168,7,5000.0,4.5,0.0,NOT_AVAILABLE,204.75068787712001,32.435999327552466,126.74828490859791,2.0574629225636545,100001.0,5020.78,4983.573,5804.0,0.0103,0.008,0.2816,0.008,0.0034,0.12,200111.0,0.8274497,0.6191974,0.839851,0.39197883,0.38672665,0.397231,http://geadata.esac.esa.int/data-server/datalink/links?ID=664497209527231872,,664497209527231872,664497209527231872,Praesepe,129.69194,20.57672,12.175,5.329,0.013999999999999999,129.69194,20.57672,125.0,KW544  ,212019439,0.89,12.13,10.31, 9.36, 0.4424,0,Y, 0.00783,       ,       , ,N,Y,N,    , 0.02344, 0.75711,K,12.13,1,2,All,2M,Simbad,129.692107,20.57678,9.36,212019439,10.825,0.022000000000000002,10.399000000000001,0.021,10.312999999999999,0.02
20,88,87,1635721458409799680,Gaia DR2 664464808293984000,836436652,2015.5,130.4165500451054,0.06431519631714837,20.672141222866767,0.03790179593070765,5.182855385882038,0.0762859184592595,67.93987,-35.897307916327165,0.12837029506475015,-13.685793803385346,0.07120440633032211,-0.6447168000000001,-0.61232257,-0.7198215,0.5900994,0.5687545,0.64487785,-0.8438735,0.782013,-0.4843418,-0.6000083,313,313,309,4,10.121877,627.0331,0.0,0.0,31,True,248.52907000000002,1.6560829361215013,0.007813342134034819,0.071420535,35,11,0.087678395,0,44,False,377,2925655.708584025,625.6877241186711,4675.904,9.522808,41,1732051.743809075,1094.1239476252827,1583.049,9.754986,42,1715305.8122001837,951.8017619073056,1802.1671,9.176066,1.1783196000000002,0,0.5789194000000001,0.23217773,0.34674168,34.99648418852249,0.5221515992394965,7,6750.0,4.5,0.0,NOT_AVAILABLE,204.91576881526572,33.10663053673495,127.37983988554409,2.3234227279816286,100001.0,6527.9253,6421.77,6722.0,0.655,0.2946,0.932,0.3302,0.1627,0.4703,200111.0,1.6046875,1.5133653999999999,1.6581787000000001,4.212853400000001,4.135103,4.290603599999999,http://geadata.esac.esa.int/data-server/datalink/links?ID=664464808293984000,,664464808293984000,664464808293984000,Praesepe,130.41655,20.67214,9.523,5.36,0.042,130.41655,20.67214,130.0,JS446  ,212025163,1.42,9.53,8.59, 1.06, 0.1133,0,Y, 0.00811,       ,       , ,Y,N,N,    , 0.00090, 0.01379,2,9.64,1,1,All,2M,Simbad,130.416701,20.672195000000002,1.06,212025163,8.793999699999999,0.026000001000000002,8.635000199999999,0.017000001,8.5860004,0.016000001
21,90,89,1635721458409799680,Gaia DR2 664401960036152960,269245215,2015.5,129.53351784023096,0.05072340123116772,20.439481221021076,0.0322454416358299,5.3520468441583295,0.07614164721997609,70.290665,-35.88252361905924,0.1156685124798726,-13.46536374808366,0.0646060785197616,-0.35283956,-0.24094172,-0.37434262,0.314983,0.20563969999999998,0.32730862,-0.47473009999999993,0.73115087,-0.26469424,-0.44312640000000003,179,179,169,10,4.613364700000001,261.63226000000003,0.0,0.0,31,True,419.29263,1.5738127842379723,0.011610050328400876,0.042558808,20,10,0.0724674,0,28,False,242,465257.04661624273,321.45829013375686,1447.3325,11.519134,27,234054.7466481248,414.10946338373833,565.2002,11.928094999999999,28,326213.7329165145,332.8090024246688,980.18304,10.978164999999999,1.2042128,1,0.9499302,0.40896129999999997,0.5409689000000001,33.40528646436668,0.8930305004962344,8,5500.0,5.0,0.25,NOT_AVAILABLE,204.84387596397065,32.249845339326,126.63951820770029,1.8870642953250352,100002.0,5357.3667,5251.406999999999,5626.3574,0.0315,0.0086,0.2311,0.0293,0.0036,0.1146,200111.0,0.94780415,0.85934335,0.98643833,0.6667107,0.65480566,0.6786156999999999,http://geadata.esac.esa.int/data-server/datalink/links?ID=664401960036152960,,664401960036152960,664401960036152960,Praesepe,129.53351999999998,20.43948,11.519,5.392,0.016,129.53351999999998,20.43948,134.0,KW542  ,212011152,1.02,11.48,9.93, 9.16, 0.5142,0,Y, 0.00817,       ,       , ,N,Y,N,    , 0.01377, 0.53445,K,11.47,0,1,All,2M,Simbad,129.533717,20.439526,9.16,212011152,10.357999999999999,0.026000001000000002,10.012,0.032000002,9.9320002,0.018999999
22,96,95,1635721458409799680,Gaia DR2 664297064051880832,1526623811,2015.5,129.6233086098588,0.030298467394648393,19.862427891782147,0.02133425419962049,5.238168355001592,0.06308515694570713,83.033295,-35.77121211720429,0.0890058366360777,-12.339720196949092,0.040290602272993685,-0.42937890000000006,-0.39688933,-0.41239783,0.42600150000000003,0.5049519,0.5374306,-0.60960346,0.8796729,-0.591056,-0.61343443,203,0,203,0,-4.126692,126.21531,0.0,0.0,31,False,93.82769,1.4458217936643214,0.006484501181807848,0.025174346,23,10,0.098845065,0,30,False,266,73283.31538889704,28.492433090727673,2572.0273,13.525853,27,27186.704943927216,59.415179367861406,457.57172,14.265497,24,66869.40423262116,104.44653538159766,640.22614,12.698852,1.2834587,1,1.5666456,0.73964405,0.8270016,37.171276899830936,2.2869486371274284,5,4500.0,3.0,0.0,NOT_AVAILABLE,205.5185549639352,32.13113389929985,126.86745550528731,1.3502380194624424,100002.0,4281.8804,4168.2803,4422.0,0.5005,0.1439,0.7743,0.258,0.1027,0.4024,200111.0,0.7024645,0.65865195,0.7412755,0.14944507,0.14560464,0.1532855,http://geadata.esac.esa.int/data-server/datalink/links?ID=664297064051880832,,664297064051880832,664297064051880832,Praesepe,129.62331,19.86243,13.526,5.345,0.061,129.62331,19.86243,143.0,KW559  ,211975510,0.65,13.53,10.93,11.83, 0.4553,0,Y, 0.00780,       ,       , ,N,Y,N,    , 0.01294, 0.54674,K,13.54,1,2,All,2M,Simbad,129.623459,19.862485,11.83,211975510,11.67,0.023,11.062999999999999,0.021,10.931,0.018999999
23,97,96,1635721458409799680,Gaia DR2 664353379662996224,988329964,2015.5,129.01829419744328,0.038621634603550094,19.920225008605755,0.025916627607264108,5.320945790361481,0.0727344438381942,73.15579,-35.55885182562065,0.0982519420311174,-13.874110037582323,0.04794689886447675,-0.4592753,-0.062542476,-0.2292549,0.32035159999999996,-0.13034047,0.067600965,-0.38843890000000003,0.80631703,-0.3339312,-0.49279213,152,0,151,1,2.0806282,183.7397,0.009230207454287934,0.01463335567351434,31,True,52.53658000000001,1.4124232878997731,0.008065127975075569,-0.038269244,17,10,0.10442692,0,24,False,210,43622.78824724624,14.669912643357847,2973.6228,14.089082000000001,23,14376.88955363395,39.99783333759984,359.4417,14.957226,24,44060.55940013865,74.49428131795453,591.4623,13.151795000000002,1.3396083,0,1.8054304,0.86814404,0.9372864,,,0,,,,NOT_AVAILABLE,205.22287826981045,31.617360526255013,126.30219643214315,1.2627317916828158,100001.0,3952.25,3900.0,4230.4,,,,,,,200111.0,0.6901539000000001,0.6023819,0.70877033,0.10470423,0.10169262,0.107715845,http://geadata.esac.esa.int/data-server/datalink/links?ID=664353379662996224,,664353379662996224,664353379662996224,Praesepe,129.01828999999998,19.92023,14.089,5.444,0.051,129.01828999999998,19.92023,144.0,JS107  ,211979237,0.62,14.2,11.16,15.82, 0.8347,0,Y, 0.00885,       ,       , ,N,N,N,    , 0.00514, 0.23626,2,14.11,1,2,All,2M,Simbad,129.01845600000001,19.920269,15.82,211979237,11.995,0.023,11.302,0.023,11.159,0.018999999
24,104,103,1635721458409799680,Gaia DR2 664409175581692288,1628659141,2015.5,129.17408286239692,0.07872261272268198,20.411041118953797,0.044473007288000715,5.153553882442396,0.08410075155456552,61.278330000000004,-34.40347689501549,0.13819907132419015,-13.171934121331534,0.08974330025462851,-0.6282229,-0.7109495,-0.7200326,0.617582,0.41219285,0.5492137,-0.66681516,0.7033047,-0.51733446,-0.6506678000000001,147,147,145,2,0.43616408,146.73701,0.0,0.0,31,True,253.15077000000002,1.5280368119583982,0.01303384364420648,-0.041510895,17,10,0.09707723,0,24,False,206,172727.35384109966,80.68095977241285,2140.869,12.594963,23,77007.36007166066,207.13206414099147,371.77905,13.135057000000002,23,135652.13003385565,303.38650965274064,447.12642999999997,11.930854,1.2311858999999998,0,1.2042036,0.5400944000000001,0.66410923,34.97926460642769,1.2811987117211758,5,4500.0,3.0,0.0,NOT_AVAILABLE,204.73993566635326,31.923482523230554,126.32059837272548,1.7745400259029442,100001.0,4955.4067,4815.1265,5081.38,,,,,,,200111.0,0.7261114000000001,0.69055545,0.7690357,0.28643,0.280663,0.292197,http://geadata.esac.esa.int/data-server/datalink/links?ID=664409175581692288,,664409175581692288,664409175581692288,Praesepe,129.17408,20.41104,12.595,5.226,0.017,129.17408,20.41104,154.0,JS143  ,212009464,0.82,12.52,10.52,11.01, 0.2767,0,N, 0.00883,       ,       , ,N,Y,N,    , 0.01817, 0.70551,2,12.52,1,2,All,2M,Simbad,129.174249,20.411089,11.01,212009464,11.183,0.021,10.62,0.025,10.523,0.018999999
25,106,105,1635721458409799680,Gaia DR2 664283522018090496,660791600,2015.5,129.4432180536987,0.04726275467917551,19.599243574398134,0.029162367154723225,5.498632882055974,0.06525271274883193,84.26673000000001,-36.373249821449754,0.09515780920542784,-12.509673238169501,0.05953955213973373,-0.4036366,-0.40066323,-0.09803893,0.11041169599999999,0.117502905,0.07821703,-0.10662039999999999,0.5700953000000001,-0.24099557,-0.46175188,185,185,185,0,2.9382606,240.8927,0.0,0.0,31,True,359.0281,1.5598607920171454,0.010178974083070036,-0.08224579,21,11,0.060010765,0,26,False,227,274420.0139355989,140.45430294207682,1953.8029,12.092326,25,129096.17875789454,291.88503824345815,442.28432999999995,12.574104,24,205889.38257768445,279.2907001165702,737.18665,11.477835,1.2207038000000001,0,1.0962696,0.48177814,0.61449146,34.62520583868364,1.6964345740249736,8,5500.0,4.5,0.0,NOT_AVAILABLE,205.74023725221087,31.88080654011256,126.7700948527663,1.0527029710513585,100001.0,5427.125,4980.6133,7015.6997,0.0143,0.008,0.292,0.0098,0.0036,0.1421,200111.0,0.68749523,0.41140290000000007,0.81628853,0.36941403,0.36374754,0.37508053,http://geadata.esac.esa.int/data-server/datalink/links?ID=664283522018090496,,664283522018090496,664283522018090496,Praesepe,129.44322,19.599239999999998,12.092,5.454,0.054000000000000006,129.44322,19.599239999999998,156.0,KW 48  ,211958260,0.93,12.02,10.24, 9.45, 0.5452,0,Y, 0.00830,       ,       , ,N,Y,N,    , 0.01552, 0.71245,D,12.1,2,1,All,2M,Simbad,129.443379,19.599293,9.45,211958260,10.725,0.026000001000000002,10.341,0.032000002,10.244000000000002,0.017999999
26,109,108,1635721458409799680,Gaia DR2 664387808120781440,931452425,2015.5,129.34244927173654,0.05867927854361271,20.17695348909852,0.03667508541618807,5.2255398449079715,0.093749080508314,55.73964,-35.27416580450561,0.13287971542536947,-13.272447749240046,0.06789171134113868,-0.42608342,-0.54149175,-0.56970936,0.34004685,0.27876297,0.29538137,-0.34823266,0.8110156999999999,-0.46308985,-0.55302113,150,150,146,4,6.3775997,276.45676000000003,0.0,0.0,31,True,388.74127000000004,1.5976730532721999,0.012982207677760234,-0.057545452999999996,18,10,0.084640615,0,27,False,224,594205.1485899282,773.306723802355,768.3951400000001,11.253525,24,310351.8597259376,1031.9879107129264,300.73206,11.621753,23,400362.9211205095,981.5945993074782,407.86992999999995,10.755785000000001,1.1960764,0,0.86596775,0.36822796,0.4977398,36.28192555931109,0.9413068669354204,9,5500.0,4.5,0.0,NOT_AVAILABLE,205.06288387480862,31.991724992668658,126.5324652893722,1.5877641354865693,100001.0,5597.075,5468.02,5763.0,0.1077,0.0253,0.2085,0.0463,0.0209,0.091,200111.0,0.992398,0.9360755999999999,1.0397956,0.87078524,0.8517911,0.8897794,http://geadata.esac.esa.int/data-server/datalink/links?ID=664387808120781440,,664387808120781440,664387808120781440,Praesepe,129.34245,20.17695,11.254000000000001,5.348,0.025,129.34245,20.17695,159.0,KW 30  ,211995288,1.04,11.23,9.8, 7.80, 0.6986,0,Y, 0.00772,       ,       , ,N,Y,N,    , 0.01358, 0.68313,D,11.2,2,1,All,2M,Simbad,129.342615,20.177015,7.8,211995288,10.187000000000001,0.023,9.897999800000001,0.021,9.803000500000001,0.018999999
27,110,109,1635721458409799680,Gaia DR2 664334035130360192,1525887882,2015.5,129.53142587444594,0.3844504205300875,19.98781070363074,0.2383770982920567,5.570376861155776,0.5343233010896299,10.425106,-35.57418014398871,0.7000636327401943,-13.100590265045893,0.4563837630489425,-0.29524398,-0.65923554,-0.50819874,0.3548571,0.26277718,0.26523990000000003,-0.25821745,0.68494296,-0.40724388,-0.36999467,178,178,178,0,118.89738999999999,25177.312,1.4506573799244766,800.5298284648738,31,True,0.45448279999999996,1.5896895750106592,0.09756224626081644,-0.07650841,20,10,0.41766798,0,28,False,248,342970.34255545534,239.61533628545692,1431.3372,11.8502245,26,161136.32780138974,441.73199954307785,364.78302,12.333405,26,259342.21778637488,490.80261238337545,528.4043,11.227236999999999,1.225991,0,1.1061678,0.48318005,0.62298775,37.64374321921092,1.2090126231404306,7,5500.0,4.5,0.0,NOT_AVAILABLE,205.3444224380511,32.09333198361635,126.75207490854841,1.4496264146847382,100001.0,4993.9,4953.0,5224.5,0.264,0.0719,0.37799999999999995,0.1433,0.0734,0.1868,200111.0,0.9280806,0.84796107,0.9434714,0.48264238,0.43102026,0.5342645,http://geadata.esac.esa.int/data-server/datalink/links?ID=664334035130360192,,664334035130360192,664334035130360192,Praesepe,129.53143,19.98781,11.85,5.325,0.013999999999999999,129.53143,19.98781,160.0,KW 79  ,211983499,1.02,11.84,9.9, 8.97, 0.7049,0,Y, 0.00892,       ,       , ,N,Y,N,cand, 0.02154, 0.97367,K,11.83,0,1,All,2M,Simbad,129.531591,19.98787,8.97,211983499,10.457,0.027000001000000003,10.009,0.032000002,9.897999800000001,0.02
28,112,111,1635721458409799680,Gaia DR2 664311392062657920,745366443,2015.5,129.46686941159314,0.0710774777690193,19.98712654210043,0.04436773383695775,5.24907056545466,0.08433332261443509,62.24195,-36.40550449793779,0.13400399536960145,-13.130742477213685,0.08445938779620403,-0.5737428000000001,-0.62155765,-0.6788436,0.49686465,0.28734958,0.41800967,-0.52264786,0.7209741999999999,-0.43930316,-0.61808497,175,175,162,13,12.467609,496.3192,0.07515868849538865,1.9336227881227088,31,True,112.82921,1.6171304142460514,0.01479420123634977,-0.12371827,20,10,0.09088078,0,28,False,221,686556.129732892,709.6162298145248,967.5034,11.096675999999999,27,361101.32109180745,636.6384387958725,567.2,11.457315,27,457150.6341983707,583.5976329877757,783.3319,10.611772,1.1918209,0,0.84554386,0.36063957,0.48490429999999995,33.98962501222077,0.6191328801334111,8,5750.0,4.5,0.0,NOT_AVAILABLE,205.320503394072,32.03614630398201,126.69353670898643,1.4336098733931342,100001.0,5751.175,5656.685,5806.0,0.0877,0.0175,0.2776,0.047,0.0079,0.1281,200111.0,1.0000145,0.98121774,1.0337023,0.98567474,0.96612364,1.0052259,http://geadata.esac.esa.int/data-server/datalink/links?ID=664311392062657920,,664311392062657920,664311392062657920,Praesepe,129.46687,19.98713,11.097000000000001,5.516,0.067,129.46687,19.98713,162.0,KW 58  ,211983461,1.05,11.08,9.69, 7.95, 0.3487,0,N, 0.00796,       ,       , ,M,Y,N,    , 0.01425, 0.60365,K,11.12,0,1,All,2M,Simbad,129.467052,19.987197000000002,7.95,211983461,10.079,0.026000001000000002,9.7910004,0.029999999,9.6890001,0.02
