id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
20,K00069,3544595,K00069.01,Kepler-93 b,CONFIRMED,4.726739475,1.487e-06,-1.487e-06,2454967.927,0.000262,-0.000262,0.682,0.0167,-0.4722,2.9269,0.013,-0.013,,,,266.4,1.1,-1.1,0.015858,0.000197,-0.000809,0.68631,0.71972,-0.15221,1.59,0.04,-0.03,0.0533,,,1039.0,,,275.99,27.67,-25.56,9.32,3.3,-3.3,248.16423,285.5,1,,5669.0,75.0,-75.0,4.466,0.01,-0.01,-0.18,0.101,-0.101,0.921,0.02,-0.02,0.909,0.057,-0.057,,,,stellar_q1_q16,9.931,8.771,8.446,8.37,False,5593.6,60.0,-60.0,4.414,0.1,-0.1,-0.092,0.04,-0.04,0.0,1.0,-1.0,5594.0,66.0,-65.0,4.427,0.068,-0.074,-0.087,0.044,-0.043,0.962,0.0891020628269,-0.0677877393044,0.908,0.0325389858477,-0.0317141230369,8.3368118462,2.31400777551,-3.48353912498,9.921,0.106383029699,-0.234965303576,10.43,0.81,-0.88,1.66679016427,0.145377845642,-0.145377845642,0.0534064778315,0.000890527347213,-0.000890527347213,285.772450714,49.1538560423,-49.1538560423,1047.77640785,45.0775671567,-45.0775671567
21,K00070,6850504,K00070.01,Kepler-20 c,CONFIRMED,10.854097835,4.4e-06,-4.4e-06,2454971.608,0.000332,-0.000332,0.4384,0.0097,-0.4058,3.7747,0.0206,-0.0206,,,,1051.0,4.1,-4.1,0.029956,0.001821,-0.000609,1.38033,0.37992,-0.77306,3.03,0.53,-0.24,0.0919,,,765.0,,,80.88,40.3,-16.96,20.49,5.6,-5.6,195.4274,279.8,5,,5465.0,110.0,-96.0,4.449,0.075,-0.13,0.02,0.16,-0.14,0.925,0.163,-0.073,0.876,0.062,-0.041,,,,stellar_q1_q16,12.498,11.252,10.91,10.871,False,5507.7,60.0,-60.0,4.469,0.1,-0.1,0.108,0.04,-0.04,0.0,1.0,-1.0,5507.0,64.0,-65.0,4.452,0.065,-0.082,0.103,0.042,-0.042,0.949,0.0900235546954,-0.0619777411657,0.934,0.0336592097352,-0.0336592097352,7.41310241301,3.87858417705,-4.09236311248,9.87,0.182758815446,-0.348765217984,3.37,0.24,-0.29,3.10098924285,0.277415783781,-0.277415783781,0.0938137046701,0.00156414005621,-0.00156414005621,84.4419050191,14.3651285864,-14.3651285864,772.508081932,32.8589216181,-32.8589216181
22,K00070,6850504,K00070.02,Kepler-20 b,CONFIRMED,3.696119675,2.31e-06,-2.31e-06,2454967.502,0.000523,-0.000523,0.8424,0.0077,-0.5999,2.5474,0.0403,-0.0403,,,,396.7,3.0,-3.0,0.020874,0.001408,-0.002266,0.37253,1.35869,-0.06485,2.11,0.37,-0.17,0.0448,,,1095.0,,,340.33,169.57,-71.36,6.46,2.9,-2.9,104.65924,145.1,5,,5465.0,110.0,-96.0,4.449,0.075,-0.13,0.02,0.16,-0.14,0.925,0.163,-0.073,0.876,0.062,-0.041,,,,stellar_q1_q16,12.498,11.252,10.91,10.871,False,5507.7,60.0,-60.0,4.469,0.1,-0.1,0.108,0.04,-0.04,0.0,1.0,-1.0,5507.0,64.0,-65.0,4.452,0.065,-0.082,0.103,0.042,-0.042,0.949,0.0900235546954,-0.0619777411657,0.934,0.0336592097352,-0.0336592097352,7.41310241301,3.87858417705,-4.09236311248,9.87,0.182758815446,-0.348765217984,3.37,0.24,-0.29,2.15716558913,0.256781335754,-0.256781335754,0.0457584980386,0.000772052179647,-0.000772052179647,355.352832389,60.2505467879,-60.2505467879,1106.44153745,46.6927975824,-46.6927975824
23,K00070,6850504,K00070.03,Kepler-20 d,CONFIRMED,77.6115987,0.0001357,-0.0001357,2454997.727,0.0015,-0.0015,0.1206,0.2677,-0.1206,7.2566,0.0459,-0.0459,,,,827.5,8.0,-8.0,0.025923,0.000539,-0.000257,1.81167,0.07611,-0.37265,2.62,0.46,-0.21,0.3411,,,397.0,,,5.87,2.93,-1.23,83.25,3.5,-3.5,73.56477,106.3,5,,5465.0,110.0,-96.0,4.449,0.075,-0.13,0.02,0.16,-0.14,0.925,0.163,-0.073,0.876,0.062,-0.041,,,,stellar_q1_q16,12.498,11.252,10.91,10.871,False,5507.7,60.0,-60.0,4.469,0.1,-0.1,0.108,0.04,-0.04,0.0,1.0,-1.0,5507.0,64.0,-65.0,4.452,0.065,-0.082,0.103,0.042,-0.042,0.949,0.0900235546954,-0.0619777411657,0.934,0.0336592097352,-0.0336592097352,7.41310241301,3.87858417705,-4.09236311248,9.87,0.182758815446,-0.348765217984,3.37,0.24,-0.29,2.68703216927,0.219741719921,-0.219741719921,0.348344025927,0.0057797945948,-0.0057797945948,6.13488331345,1.05288968406,-1.05288968406,401.06531309,17.1399610494,-17.1399610494
24,K00070,6850504,K00070.05,Kepler-20 f,CONFIRMED,19.5776286,0.000124,-0.000124,2454968.206,0.00524,-0.00524,0.3268,0.1317,-0.3267,3.744,0.151,-0.151,,,,115.6,5.7,-5.7,0.009811,0.000402,-0.000317,2.74647,1.24978,-0.58136,0.99,0.18,-0.08,0.1362,,,628.0,,,36.82,18.35,-7.72,38.2,17.4,-17.4,13.279935,23.0,5,,5465.0,110.0,-96.0,4.449,0.075,-0.13,0.02,0.16,-0.14,0.925,0.163,-0.073,0.876,0.062,-0.041,,,,stellar_q1_q16,12.498,11.252,10.91,10.871,False,5507.7,60.0,-60.0,4.469,0.1,-0.1,0.108,0.04,-0.04,0.0,1.0,-1.0,5507.0,64.0,-65.0,4.452,0.065,-0.082,0.103,0.042,-0.042,0.949,0.0900235546954,-0.0619777411657,0.934,0.0336592097352,-0.0336592097352,7.41310241301,3.87858417705,-4.09236311248,9.87,0.182758815446,-0.348765217984,3.37,0.24,-0.29,1.0161155232,0.0870208190509,-0.0870208190509,0.139043286898,0.00232804735797,-0.00232804735797,38.4863301151,6.44068012502,-6.44068012502,634.7316453,26.4338024955,-26.4338024955
25,K00070,6850504,K00070.04,Kepler-20 e,CONFIRMED,6.09853672,2.838e-05,-2.838e-05,2454968.93,0.00391,-0.00391,0.5636,0.3768,-0.3588,2.881,0.111,-0.111,,,,74.8,3.6,-3.6,0.008166,0.001752,-0.0004,1.26256,0.77232,-1.14952,0.82,0.15,-0.06,0.0626,,,927.0,,,174.3,86.85,-36.54,13.54,4.1,-4.1,16.601109,23.3,5,,5465.0,110.0,-96.0,4.449,0.075,-0.13,0.02,0.16,-0.14,0.925,0.163,-0.073,0.876,0.062,-0.041,,,,stellar_q1_q16,12.498,11.252,10.91,10.871,False,5507.7,60.0,-60.0,4.469,0.1,-0.1,0.108,0.04,-0.04,0.0,1.0,-1.0,5507.0,64.0,-65.0,4.452,0.065,-0.082,0.103,0.042,-0.042,0.949,0.0900235546954,-0.0619777411657,0.934,0.0336592097352,-0.0336592097352,7.41310241301,3.87858417705,-4.09236311248,9.87,0.182758815446,-0.348765217984,3.37,0.24,-0.29,0.843828292821,0.130189961563,-0.130189961563,0.0638696820703,0.00106034392069,-0.00106034392069,182.103796573,31.0102032132,-31.0102032132,936.145332172,39.6950187726,-39.6950187726
26,K00072,11904151,K00072.01,Kepler-10 b,CONFIRMED,0.837491331,2.72e-07,-2.72e-07,2454964.575,0.000261,-0.000261,0.0489,0.2629,-0.0488,1.8076,0.00782,-0.00782,,,,191.9,1.1,-1.1,0.012581,0.000157,-5.2e-05,1.28818,0.04026,-0.16065,1.45,0.03,-0.03,0.0168,,,1968.0,,,3545.07,259.09,-244.87,3.628,0.113,-0.113,9.844207,205.7,2,,5627.0,44.0,-44.0,4.342,0.03,-0.03,-0.15,0.04,-0.04,1.056,0.021,-0.021,0.895,0.06,-0.06,,,,stellar_q1_q16,10.961,9.889,9.563,9.496,False,5599.2,60.0,-60.0,4.277,0.1,-0.1,-0.114,0.04,-0.04,0.0,1.0,-1.0,5599.0,66.0,-65.0,4.337,0.077,-0.1,-0.11,0.045,-0.043,1.063,0.15645123074,-0.094424507412,0.905,0.0402940442249,-0.0341849382038,9.95405417352,1.67239723807,-1.81752042509,9.998,0.067447180977,-0.0875605698696,5.61,0.56,-0.7,1.46112535603,0.172980216476,-0.172980216476,0.0168275716155,0.000280239671403,-0.000280239671403,3509.97349012,855.282979404,-855.282979404,1961.50529453,119.566227513,-119.566227513
27,K00072,11904151,K00072.02,Kepler-10 c,CONFIRMED,45.29431717,5.283e-05,-5.283e-05,2454971.677,0.000894,-0.000894,0.019,0.3006,-0.019,6.8714,0.0289,-0.0289,,,,476.8,3.4,-3.4,0.019777,0.000265,-9.2e-05,1.24829,0.01408,-0.19869,2.28,0.05,-0.04,0.2397,,,521.0,,,17.41,1.28,-1.2,51.347,0.579,-0.579,96.81086,130.7,2,,5627.0,44.0,-44.0,4.342,0.03,-0.03,-0.15,0.04,-0.04,1.056,0.021,-0.021,0.895,0.06,-0.06,,,,stellar_q1_q16,10.961,9.889,9.563,9.496,False,5599.2,60.0,-60.0,4.277,0.1,-0.1,-0.114,0.04,-0.04,0.0,1.0,-1.0,5599.0,66.0,-65.0,4.337,0.077,-0.1,-0.11,0.045,-0.043,1.063,0.15645123074,-0.094424507412,0.905,0.0402940442249,-0.0341849382038,9.95405417352,1.67239723807,-1.81752042509,9.998,0.067447180977,-0.0875605698696,5.61,0.56,-0.7,2.29553351659,0.269842872137,-0.269842872137,0.240634936203,0.00400753866356,-0.00400753866356,17.2121881027,4.14596127404,-4.14596127404,519.065957544,31.2238437894,-31.2238437894
28,K00075,7199397,K00075.01,,CANDIDATE,105.8823928,0.0002515,-0.0002515,2454989.976,0.00176,-0.00176,0.7481,0.0283,-0.0387,18.069,0.144,-0.144,,,,1472.6,10.4,-10.4,0.038068,0.000346,-0.000689,0.05649,0.00842,-0.01072,10.5,0.25,-0.24,0.4817,,,596.0,,,29.76,3.03,-2.79,32.23,4.8,-4.8,193.75096,305.1,1,,5896.0,75.0,-75.0,3.756,0.009,-0.009,-0.17,0.101,-0.101,2.527,0.059,-0.059,1.33,0.069,-0.069,,,,stellar_q1_q16,10.775,9.692,9.443,9.387,False,5940.2,60.0,-60.0,3.864,0.1,-0.1,-0.043,0.04,-0.04,5.0,1.0,-1.0,5922.0,61.0,-63.0,3.9,0.1,-0.11,-0.035,0.022,-0.049,2.03,0.32,-0.25,1.172,0.078577564228,-0.0421240263982,4.9888448746,0.827755302231,-0.902781472032,9.698,0.0666692121628,-0.0866948987972,3.01,0.43,-0.41,8.43892871992,1.19939005006,-1.19939005006,0.461981900673,0.00793892412166,-0.00793892412166,21.5788585852,6.25710650162,-6.25710650162,549.250729646,39.9151808989,-39.9151808989
29,K00082,10187017,K00082.01,Kepler-102 e,CONFIRMED,16.145690772,6.645e-06,-6.645e-06,2454967.754,0.000349,-0.000349,0.6842,0.0884,-0.3131,3.7246,0.0405,-0.0405,,,,989.2,3.7,-3.7,0.03053,0.001286,-0.001962,1.20797,1.29314,-0.29382,2.52,0.1,-0.14,0.1129,,,549.0,,,21.46,3.81,-3.76,25.53,9.1,-9.1,214.22546,301.8,5,,4812.0,101.0,-93.0,4.548,0.042,-0.019,0.02,0.16,-0.16,0.755,0.031,-0.042,0.734,0.048,-0.029,,,,stellar_q1_q16,11.492,9.984,9.446,9.351,False,4909.4,60.0,-60.0,4.623,0.1,-0.1,0.109,0.04,-0.04,0.7,1.0,-1.0,4911.0,65.0,-65.0,4.571,0.031,-0.037,0.102,0.042,-0.042,0.77,0.0302185373571,-0.0252420284446,0.804,0.0305706787625,-0.028888862906,7.24435960075,5.3937653694,-4.89938121436,9.86,0.241682645503,-0.489861155812,8.94,0.34,-0.36,2.56077601298,0.245213329214,-0.245213329214,0.116279080401,0.00195336988888,-0.00195336988888,22.8016756585,3.9314627219,-3.9314627219,556.871788837,23.9262452057,-23.9262452057
30,K00082,10187017,K00082.02,Kepler-102 d,CONFIRMED,10.31173752,1.028e-05,-1.028e-05,2454967.081,0.000837,-0.000837,0.7672,0.0352,-0.5593,3.205,0.0312,-0.0312,,,,282.3,3.1,-3.1,0.016946,0.000248,-0.001843,0.78884,1.63094,-0.22293,1.4,0.05,-0.08,0.0837,,,638.0,,,39.04,6.94,-6.83,16.43,6.8,-6.8,66.59048,98.4,5,,4812.0,101.0,-93.0,4.548,0.042,-0.019,0.02,0.16,-0.16,0.755,0.031,-0.042,0.734,0.048,-0.029,,,,stellar_q1_q16,11.492,9.984,9.446,9.351,False,4909.4,60.0,-60.0,4.623,0.1,-0.1,0.109,0.04,-0.04,0.7,1.0,-1.0,4911.0,65.0,-65.0,4.571,0.031,-0.037,0.102,0.042,-0.042,0.77,0.0302185373571,-0.0252420284446,0.804,0.0305706787625,-0.028888862906,7.24435960075,5.3937653694,-4.89938121436,9.86,0.241682645503,-0.489861155812,8.94,0.34,-0.36,1.42392301905,0.144021323642,-0.144021323642,0.08624152107,0.00144391200887,-0.00144391200887,41.5589220858,7.09189819305,-7.09189819305,647.037713401,27.4156309096,-27.4156309096
31,K00082,10187017,K00082.03,Kepler-102 f,CONFIRMED,27.4537294,0.0001033,-0.0001033,2454978.023,0.00329,-0.00329,0.1053,0.3576,-0.1051,3.5353,0.0877,-0.0877,,,,116.3,4.7,-4.7,0.009524,0.000506,-0.000203,5.3048,0.33051,-2.11427,0.79,0.03,-0.05,0.1608,,,460.0,,,10.58,1.88,-1.85,59.57,3.7,-3.7,22.751736,26.3,5,,4812.0,101.0,-93.0,4.548,0.042,-0.019,0.02,0.16,-0.16,0.755,0.031,-0.042,0.734,0.048,-0.029,,,,stellar_q1_q16,11.492,9.984,9.446,9.351,False,4909.4,60.0,-60.0,4.623,0.1,-0.1,0.109,0.04,-0.04,0.7,1.0,-1.0,4911.0,65.0,-65.0,4.571,0.031,-0.037,0.102,0.042,-0.042,0.77,0.0302185373571,-0.0252420284446,0.804,0.0305706787625,-0.028888862906,7.24435960075,5.3937653694,-4.89938121436,9.86,0.241682645503,-0.489861155812,8.94,0.34,-0.36,0.800211000528,0.0706634373003,-0.0706634373003,0.165638461521,0.00276963796239,-0.00276963796239,11.2525587529,1.9316142794,-1.9316142794,466.741425654,19.9294476337,-19.9294476337
32,K00082,10187017,K00082.04,Kepler-102 c,CONFIRMED,7.07136076,2.571e-05,-2.571e-05,2454972.987,0.00331,-0.00331,0.0839,0.3873,-0.0838,2.7506,0.0938,-0.0938,,,,62.9,2.8,-2.8,0.007006,0.000377,-0.000192,2.90012,0.14021,-1.31829,0.58,0.02,-0.03,0.0651,,,723.0,,,64.54,11.47,-11.3,19.718,0.953,-0.953,20.686253,24.9,5,,4812.0,101.0,-93.0,4.548,0.042,-0.019,0.02,0.16,-0.16,0.755,0.031,-0.042,0.734,0.048,-0.029,,,,stellar_q1_q16,11.492,9.984,9.446,9.351,False,4909.4,60.0,-60.0,4.623,0.1,-0.1,0.109,0.04,-0.04,0.7,1.0,-1.0,4911.0,65.0,-65.0,4.571,0.031,-0.037,0.102,0.042,-0.042,0.77,0.0302185373571,-0.0252420284446,0.804,0.0305706787625,-0.028888862906,7.24435960075,5.3937653694,-4.89938121436,9.86,0.241682645503,-0.489861155812,8.94,0.34,-0.36,0.587853384557,0.052299467624,-0.052299467624,0.0671004418158,0.00111822742103,-0.00111822742103,68.4267641731,11.7210789076,-11.7210789076,732.942705259,31.1118609341,-31.1118609341
33,K00082,10187017,K00082.05,Kepler-102 b,CONFIRMED,5.28695437,2.538e-05,-2.538e-05,2454968.852,0.00392,-0.00392,0.4052,0.0879,-0.3924,2.591,0.125,-0.125,,,,43.0,2.5,-2.5,0.00595,0.000159,-0.000378,2.00644,0.76627,-0.57523,0.49,0.02,-0.03,0.0536,,,797.0,,,95.21,16.92,-16.68,14.37,5.5,-5.5,14.343483,19.0,5,,4812.0,101.0,-93.0,4.548,0.042,-0.019,0.02,0.16,-0.16,0.755,0.031,-0.042,0.734,0.048,-0.029,,,,stellar_q1_q16,11.492,9.984,9.446,9.351,False,4909.4,60.0,-60.0,4.623,0.1,-0.1,0.109,0.04,-0.04,0.7,1.0,-1.0,4911.0,65.0,-65.0,4.571,0.031,-0.037,0.102,0.042,-0.042,0.77,0.0302185373571,-0.0252420284446,0.804,0.0305706787625,-0.028888862906,7.24435960075,5.3937653694,-4.89938121436,9.86,0.241682645503,-0.489861155812,8.94,0.34,-0.36,0.499600380063,0.045985975387,-0.045985975387,0.0552619144523,0.000928875725551,-0.000928875725551,101.042530041,17.2180630254,-17.2180630254,807.959476567,34.3744048326,-34.3744048326
34,K00084,2571238,K00084.01,Kepler-19 b,CONFIRMED,9.286968825,3.884e-06,-3.884e-06,2454968.994,0.000341,-0.000341,0.0554,0.2532,-0.0554,3.371,0.0124,-0.0124,,,,700.6,3.3,-3.3,0.023941,0.000277,-9.9e-05,2.18794,0.00266,-0.45027,2.13,0.31,-0.09,0.0833,,,764.0,,,80.48,34.34,-12.06,21.5266,0.0262,-0.0262,232.53705,250.9,1,,5543.0,106.0,-109.0,4.568,0.015,-0.122,-0.14,0.16,-0.14,0.813,0.122,-0.033,0.891,0.048,-0.067,,,,stellar_q1_q16,11.898,10.719,10.375,10.318,False,5520.3,60.0,-60.0,4.485,0.1,-0.1,-0.032,0.04,-0.04,0.0,1.0,-1.0,5516.0,65.0,-65.0,4.471,0.059,-0.069,-0.027,0.042,-0.043,0.918,0.0723677386686,-0.0551460751097,0.91,0.0333952092373,-0.0325613267543,7.07945784384,3.46492163699,-3.83407306287,9.85,0.173021027321,-0.338733804766,4.49,0.3,-0.33,2.40208358464,0.192805126216,-0.192805126216,0.0838240500631,0.00141774570259,-0.00141774570259,99.9102038523,16.9788647227,-16.9788647227,805.686315421,34.158654298,-34.158654298
35,K00085,5866724,K00085.01,Kepler-65 c,CONFIRMED,5.859938722,2.614e-06,-2.614e-06,2454965.04,0.000376,-0.000376,0.0265,0.2578,-0.0265,4.0004,0.0119,-0.0119,,,,320.4,1.4,-1.4,0.016394,0.000135,-6.8e-05,0.81303,0.0019,-0.18516,2.55,0.04,-0.04,0.069,,,1236.0,,,552.06,37.5,-35.54,11.3853,0.0266,-0.0266,152.2298,259.3,3,,6169.0,50.0,-50.0,4.236,0.022,-0.022,0.09,0.08,-0.08,1.424,0.024,-0.024,1.273,0.061,-0.061,,,,stellar_q1_q16,11.018,10.066,9.852,9.806,False,6219.8,60.0,-60.0,4.213,0.1,-0.1,0.131,0.04,-0.04,8.7,1.0,-1.0,6213.0,67.0,-65.0,4.219,0.097,-0.108,0.122,0.043,-0.042,1.43,0.231771352846,-0.172388978766,1.234,0.0770590838253,-0.0522025133495,3.2359365693,0.557389514333,-0.84559417073,9.51,0.0690201773285,-0.131539885178,3.4,0.47,-0.48,2.55966891148,0.365405951654,-0.365405951654,0.0682473132776,0.00118912713807,-0.00118912713807,587.257536052,173.054542673,-173.054542673,1254.50002925,92.2146071582,-92.2146071582
36,K00085,5866724,K00085.02,Kepler-65 b,CONFIRMED,2.154909039,1.841e-06,-1.841e-06,2454966.499,0.000719,-0.000719,0.6452,0.1522,-0.4361,3.1774,0.0221,-0.0221,,,,100.4,1.0,-1.0,0.009656,0.000594,-0.000438,0.28072,0.24341,-0.01748,1.5,0.03,-0.02,0.0354,,,1726.0,,,2097.4,142.46,-135.04,4.1,1.8,-1.8,64.38821,116.2,3,,6169.0,50.0,-50.0,4.236,0.022,-0.022,0.09,0.08,-0.08,1.424,0.024,-0.024,1.273,0.061,-0.061,,,,stellar_q1_q16,11.018,10.066,9.852,9.806,False,6219.8,60.0,-60.0,4.213,0.1,-0.1,0.131,0.04,-0.04,8.7,1.0,-1.0,6213.0,67.0,-65.0,4.219,0.097,-0.108,0.122,0.043,-0.042,1.43,0.231771352846,-0.172388978766,1.234,0.0770590838253,-0.0522025133495,3.2359365693,0.557389514333,-0.84559417073,9.51,0.0690201773285,-0.131539885178,3.4,0.47,-0.48,1.50142597187,0.228355058748,-0.228355058748,0.035034741058,0.000615723131926,-0.000615723131926,2232.40978012,642.597406479,-642.597406479,1751.6890073,127.461399422,-127.461399422
37,K00085,5866724,K00085.03,Kepler-65 d,CONFIRMED,8.13122484,1.345e-05,-1.345e-05,2454970.992,0.0013,-0.0013,0.8742,0.0,-0.6277,4.3457,0.0244,-0.0244,,,,113.9,1.5,-1.5,0.011306,0.0,-0.001256,0.11251,0.61728,0.0,1.76,0.03,-0.03,0.0858,,,1109.0,,,357.04,24.25,-22.99,7.33,3.7,-3.7,42.444725,78.1,3,,6169.0,50.0,-50.0,4.236,0.022,-0.022,0.09,0.08,-0.08,1.424,0.024,-0.024,1.273,0.061,-0.061,,,,stellar_q1_q16,11.018,10.066,9.852,9.806,False,6219.8,60.0,-60.0,4.213,0.1,-0.1,0.131,0.04,-0.04,8.7,1.0,-1.0,6213.0,67.0,-65.0,4.219,0.097,-0.108,0.122,0.043,-0.042,1.43,0.231771352846,-0.172388978766,1.234,0.0770590838253,-0.0522025133495,3.2359365693,0.557389514333,-0.84559417073,9.51,0.0690201773285,-0.131539885178,3.4,0.47,-0.48,1.76289452209,0.266863244937,-0.266863244937,0.0849092048352,0.00149117938579,-0.00149117938579,381.346803957,109.448139948,-109.448139948,1126.14303073,80.6892428508,-80.6892428508
38,K00087,10593626,K00087.01,Kepler-22 b,CONFIRMED,289.864456,0.001289,-0.001289,2454966.695,0.00243,-0.00243,0.0175,0.3803,-0.0173,6.977,0.0921,-0.0921,,,,501.9,9.8,-9.8,0.020319,0.000509,-0.000286,7.64288,0.27569,-2.24432,2.17,0.05,-0.04,0.8489,,,267.0,,,1.21,0.09,-0.09,323.8,11.7,-11.7,34.02941,55.9,1,,5642.0,50.0,-50.0,4.443,0.028,-0.028,-0.27,0.08,-0.08,0.979,0.02,-0.02,0.97,0.06,-0.06,,,,stellar_q1_q16,11.664,10.523,10.211,10.152,False,5527.7,60.0,-60.0,4.513,0.1,-0.1,-0.202,0.04,-0.04,0.0,1.0,-1.0,5526.0,63.0,-66.0,4.496,0.06,-0.075,-0.195,0.043,-0.042,0.869,0.0730962680306,-0.0529345293736,0.862,0.033737480641,-0.0346008323599,7.07945784384,3.94929496649,-4.12077385935,9.85,0.192526402901,-0.378901419131,5.12,0.34,-0.39,1.92670254809,0.158082883903,-0.158082883903,0.815986806143,0.0136810113559,-0.0136810113559,0.948385371123,0.160826637829,-0.160826637829,251.483639975,10.6639579509,-10.6639579509
39,K00092,7941200,K00092.01,,CANDIDATE,65.70460002,8.816e-05,-8.816e-05,2454970.442,0.0011,-0.0011,0.5608,0.0465,-0.4304,3.2645,0.0379,-0.0379,,,,656.7,8.7,-8.7,0.024259,0.001545,-0.000809,10.02907,5.63038,-5.84091,2.57,0.46,-0.12,0.3251,,,454.0,,,10.02,4.94,-1.71,131.8,37.0,-37.0,76.2612,96.3,1,,5952.0,107.0,-126.0,4.489,0.026,-0.145,0.02,0.08,-0.16,0.971,0.174,-0.048,1.057,0.049,-0.077,,,,stellar_q1_q16,11.667,10.627,10.367,10.3,False,5922.6,60.0,-60.0,4.394,0.1,-0.1,0.086,0.04,-0.04,2.7,1.0,-1.0,5917.0,64.0,-62.0,4.373,0.074,-0.089,0.082,0.042,-0.042,1.112,0.128932608754,-0.0907668309461,1.071,0.0352536012345,-0.0360529665908,4.3651583224,1.71685727145,-2.31734649691,9.64,0.144047529309,-0.328709953411,3.59,0.32,-0.38,2.93956990687,0.322451709357,-0.322451709357,0.326155806974,0.00553627119232,-0.00553627119232,12.7939808792,2.6120162319,-2.6120162319,481.964388813,24.6011521554,-24.6011521554
40,K00094,6462863,K00094.04,Kepler-89 b,CONFIRMED,3.743175556,9.096e-06,-9.096e-06,2454964.619,0.00199,-0.00199,0.6516,0.2133,-0.4338,3.7301,0.0572,-0.0572,,,,128.6,3.0,-3.0,0.010942,0.001009,-0.000531,0.28838,0.31639,-0.00163,1.55,0.32,-0.24,0.0485,,,1391.0,,,885.02,494.57,-301.95,5.98,2.2,-2.2,32.888603,49.8,4,,6098.0,101.0,-127.0,4.247,0.13,-0.137,-0.02,0.12,-0.16,1.297,0.27,-0.199,1.081,0.103,-0.075,,,,stellar_q1_q16,12.205,11.218,10.957,10.926,False,6181.2,60.0,-60.0,4.234,0.1,-0.1,0.07,0.04,-0.04,7.4,1.0,-1.0,6171.0,66.0,-53.0,4.243,0.093,-0.105,0.064,0.041,-0.041,1.37,0.211779980168,-0.152481998938,1.191,0.0692271074074,-0.0482844944056,3.50751873953,0.774096247676,-0.950392610232,9.545,0.0866076119427,-0.137247850031,2.14,0.27,-0.29,1.62954611243,0.249205423961,-0.249205423961,0.050048533133,0.000844289553667,-0.000844289553667,981.239196783,269.552367647,-269.552367647,1426.28806532,97.6577223101,-97.6577223101
41,K00094,6462863,K00094.02,Kepler-89 c,CONFIRMED,10.423677765,7.163e-06,-7.163e-06,2454971.009,0.000582,-0.000582,0.127,0.2594,-0.127,5.2291,0.0237,-0.0237,,,,795.1,4.3,-4.3,0.025851,0.000369,-0.000148,0.65005,0.03054,-0.13397,3.66,0.76,-0.56,0.096,,,989.0,,,225.89,126.23,-77.07,15.514,0.729,-0.729,143.96613,217.7,4,,6098.0,101.0,-127.0,4.247,0.13,-0.137,-0.02,0.12,-0.16,1.297,0.27,-0.199,1.081,0.103,-0.075,,,,stellar_q1_q16,12.205,11.218,10.957,10.926,False,6181.2,60.0,-60.0,4.234,0.1,-0.1,0.07,0.04,-0.04,7.4,1.0,-1.0,6171.0,66.0,-53.0,4.243,0.093,-0.105,0.064,0.041,-0.041,1.37,0.211779980168,-0.152481998938,1.191,0.0692271074074,-0.0482844944056,3.50751873953,0.774096247676,-0.950392610232,9.545,0.0866076119427,-0.137247850031,2.14,0.27,-0.29,3.85105210707,0.518441747826,-0.518441747826,0.0990501425989,0.00165633858252,-0.00165633858252,247.987259612,68.8213829054,-68.8213829054,1011.27871968,69.607693079,-69.607693079
